,success,timestamp,historical,base,date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BYR,BZD,CAD,CDF,CHF,CLF,CLP,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LTL,LVL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,STD,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPF,YER,ZAR,ZMK,ZMW,ZWL
372,True,1546991999,True,EUR,2019-01-08,4.207921,86.615455,124.237771,554.881312,2.033627,355.193221,43.005972,1.599448,1.884182,1.95034,1.954292,2.281754,96.15489,1.956468,0.431824,2079.216428,1.145574,1.805345,7.916889,4.254553,1.145746,0.000285,80.398736,12.09844,2.471862,22453.24627,2.309366,1.517828,1862.702677,1.123613,0.028694,779.449084,7.850844,3622.247043,692.006714,1.145574,30.357705,110.495746,25.643438,203.59161,7.466731,57.834308,135.360916,20.53384,17.183306,32.625685,1,2.438525,0.893525,0.899396,3.052973,0.899456,5.612509,0.893524,56.786351,10539.278601,8.850531,239.808701,8.980554,28.043504,7.428818,89.00249,321.837622,16204.141249,4.236903,0.899456,80.591516,1363.232809,48234.384211,136.223708,0.899456,146.954238,0.812904,124.616678,116.665612,80.006632,4599.479125,492.941467,1031.07575,1285.390544,0.347189,0.95467,429.773019,9798.092226,1727.811382,209.170594,181.286968,86.410553,3.382581,0.692946,1.592708,10.87601,19.774955,4020.963841,61.578028,1760.977622,3051.542167,9.250452,408.970141,39.290894,17.710642,833.97744,22.158718,4.716101,70.498705,15.957555,416.422118,37.18511,9.777928,128.59642,1.699791,0.441035,1.145517,3.826794,3.849987,60.251469,159.406434,4.296188,6873.901076,4.170747,4.669239,118.334174,76.663513,1008.104935,4.29699,9.337232,15.632488,54.556233,10.210727,1.55483,1.513185,9823.295345,670.160829,8.543684,24115.015162,10.0244,589.970658,15.957936,36.678968,10.808775,4.009508,3.456764,2.594498,6.281756,7.75857,35.319196,2634.932617,31.819494,4279.118866,1.145574,37.254325,9562.104001,11.44142,26572.156829,130.429281,2.974882,655.462722,0.07309,0.000891,3.095971,0.822824,663.287455,119.884425,286.79418,15.993702,10311.522257,13.663247,369.281451
373,True,1547078399,True,EUR,2019-01-09,4.244194,87.725102,124.788105,560.149756,2.051671,358.254799,43.168662,1.610291,1.900423,1.967153,1.973217,2.301942,97.004453,1.956405,0.435552,2073.162982,1.155448,1.820743,7.986863,4.253788,1.155853,0.000287,81.581309,12.206123,2.494324,22646.785254,2.329904,1.526584,1878.758751,1.125459,0.028941,781.083066,7.876226,3621.232517,700.43849,1.155448,30.619378,111.251757,25.636392,205.34679,7.466508,58.36744,136.071374,20.696965,17.332079,32.51375,1,2.441289,0.913306,0.902769,3.079251,0.90282,5.660889,0.91257,57.235136,10539.071954,8.928899,241.916019,9.055883,28.196976,7.426881,89.706108,321.156813,16332.260692,4.246618,0.90282,81.529005,1379.143004,48650.147857,137.174523,0.90282,148.68312,0.819908,125.010836,117.682962,80.704475,4639.010279,497.167743,1039.981668,1293.720986,0.349905,0.963315,434.228675,9892.376838,1743.051505,210.822843,182.849493,87.155825,3.411739,0.698919,1.603473,10.911125,19.776662,4132.171503,61.895628,1774.768167,3077.565916,9.333422,412.494684,39.604723,17.863019,839.606332,22.208752,4.741968,71.123612,16.037458,422.177774,37.548028,9.776779,130.32877,1.701669,0.444825,1.155853,3.851629,3.757691,60.474985,161.623609,4.301907,6935.269656,4.207012,4.672865,118.436049,77.054181,1033.837301,4.335068,9.417713,15.766056,55.040353,10.243557,1.563441,1.526232,9907.968222,675.937253,8.617303,24322.878002,10.114389,595.055907,16.155485,36.879599,10.905409,4.044069,3.411001,2.619228,6.327928,7.82614,35.502314,2657.415254,32.093702,4311.326993,1.155448,37.586394,9636.380806,11.540032,26801.199355,131.683616,3.009639,661.805779,0.073383,0.000894,3.122657,0.826075,661.805732,120.328307,289.266438,16.013244,10400.404948,13.784432,372.464526
374,True,1547164799,True,EUR,2019-01-10,4.226755,86.992029,125.092824,558.688127,2.043182,357.007073,42.989786,1.601546,2.071261,1.95907,1.952681,2.292483,96.601152,1.950643,0.433918,2088.521205,1.1507,1.813487,7.953814,4.270708,1.151103,0.000315,81.114131,12.105235,2.478321,22553.727618,2.320274,1.5237,1869.887868,1.13237,0.028822,777.985419,7.811526,3610.32247,697.571823,1.1507,30.49356,110.483924,25.575812,204.501807,7.464475,57.621321,135.696322,20.62863,17.260563,32.8007,1,2.432293,0.897655,0.902276,3.066597,0.90229,5.621285,0.89722,56.965432,10586.443941,8.895027,239.834772,9.019707,28.088404,7.427998,89.722993,321.246776,16173.093963,4.221149,0.90229,81.389594,1370.484163,48450.239743,137.750503,0.90229,148.164571,0.816534,124.624254,117.152704,80.375152,4625.815746,491.690569,1035.719725,1285.965729,0.348314,0.959223,431.983912,9847.804026,1738.535483,209.472999,181.810576,15.983561,3.397719,0.696047,1.599583,10.896008,19.683307,4102.247109,61.653382,1761.148035,3065.994173,9.29352,410.800322,39.478171,17.790109,837.802079,22.018079,4.714993,70.878584,16.006043,420.005354,37.409543,9.752872,129.275486,1.69615,0.443129,1.150988,3.847916,3.867479,60.117764,160.936962,4.29633,6889.585289,4.189988,4.679093,118.441379,76.984388,1012.616342,4.317601,9.281092,15.703637,54.813628,10.237668,1.555635,1.519964,9896.022907,673.159975,8.581882,24222.933153,10.071908,592.610353,15.983677,36.730399,10.859562,4.027451,3.398766,2.60018,6.247101,7.794787,35.434614,2649.598887,32.537228,4282.044003,1.1507,37.455382,9599.142072,11.492619,26691.070866,130.564463,2.980359,654.909592,0.073829,0.000893,3.109825,0.824085,659.94419,119.500107,288.128137,15.953955,10357.674774,13.727284,370.934036
375,True,1547251199,True,EUR,2019-01-11,4.212879,86.538098,125.832721,557.396878,2.035671,355.844635,42.327216,1.58813,2.06509,1.952693,1.945061,2.284043,96.013811,1.957166,0.432465,2082.867384,1.146953,1.807289,7.924474,4.256808,1.146896,0.000315,80.721177,12.021266,2.466352,22480.286738,2.311742,1.521606,1864.946652,1.128746,0.028728,774.08334,7.756507,3608.258065,694.698661,1.146953,30.394265,110.194127,25.561123,203.837011,7.465566,57.915459,135.306544,20.55513,17.204712,32.693953,1,2.429993,0.894636,0.892433,3.056677,0.89307,5.602913,0.894636,56.779974,10551.971734,8.862284,239.644891,8.991484,27.997578,7.432703,89.153881,321.216215,16149.734767,4.212805,0.89307,80.728361,1364.874552,48292.473523,138.116572,0.89307,148.519439,0.813883,124.502234,116.71442,80.115136,4610.75309,490.097544,1031.767496,1282.821945,0.347417,0.955705,432.115134,9806.452013,1729.548826,208.677141,181.219038,15.93162,3.386656,0.693781,1.594702,10.895374,19.599718,4111.426959,61.485309,1750.713982,3038.740522,9.262341,409.462762,39.142657,17.732334,834.936634,21.952349,4.696205,70.681048,15.954555,418.638387,37.287887,9.790169,129.267428,1.681033,0.441589,1.146781,3.829108,3.730065,59.736818,160.430152,4.292936,6906.32301,4.176101,4.680148,118.423367,76.725108,1025.726165,4.303886,9.250872,15.65137,54.603055,10.244822,1.552062,1.515015,9863.799672,670.96813,8.554022,24144.0569,10.035388,590.681391,15.845205,36.606208,10.820187,4.025806,3.391599,2.589993,6.265945,7.766309,35.330337,2640.634994,32.431298,4254.857211,1.146953,37.368163,9567.885688,11.455202,26604.157706,128.574005,3.03753,652.353107,0.073534,0.000891,3.099699,0.819728,652.353106,119.111529,287.201259,15.868219,10323.96111,13.676315,369.726177
376,True,1547337599,True,EUR,2019-01-12,4.212879,86.538098,125.832721,557.396878,2.035671,355.844635,42.327216,1.589453,2.06509,1.952693,1.945061,2.284043,96.013811,1.957166,0.432465,2082.867384,1.146953,1.807289,7.924474,4.256808,1.146896,0.000314,80.750792,12.021266,2.466352,22480.286738,2.311742,1.521606,1864.946652,1.128746,0.028728,774.08334,7.756507,3608.258065,694.698661,1.146953,30.394265,110.194127,25.561123,203.837011,7.465566,57.915459,135.306544,20.55513,17.204712,32.693953,1,2.429993,0.894636,0.892433,3.056677,0.89317,5.602913,0.894636,56.779974,10551.971734,8.862284,239.644891,8.991484,27.997578,7.432703,89.153881,321.216215,16108.960573,4.212805,0.89317,80.723024,1364.874552,48292.473523,138.116572,0.89317,148.519439,0.813883,124.502234,116.71442,80.115136,4610.75309,490.097544,1031.765911,1282.821945,0.347417,0.955705,432.115134,9806.452013,1729.548826,208.677141,181.219038,15.93162,3.386656,0.693781,1.594702,10.895374,19.599718,4111.426959,61.485309,1750.713982,3037.706093,9.262341,409.462762,39.145954,17.732334,834.936634,21.952349,4.696205,70.681048,15.954555,418.638387,37.287887,9.790169,129.267428,1.681033,0.441589,1.146781,3.829108,3.730065,59.848459,160.430152,4.292936,6906.32301,4.176101,4.680148,118.423367,76.725108,1025.726165,4.303886,9.250872,15.65137,54.603055,10.244822,1.552062,1.515015,9863.799672,670.96813,8.554022,24144.0569,10.035388,590.681391,15.845205,36.606208,10.820187,4.025806,3.391599,2.589993,6.265926,7.766309,35.330337,2640.634994,32.431298,4254.857211,1.146953,37.368163,9567.885688,11.455202,26604.157706,128.481717,3.039898,652.353107,0.073534,0.000891,3.099699,0.819639,652.353106,119.111529,287.201259,15.868219,10323.96111,13.676315,369.726177
377,True,1547423999,True,EUR,2019-01-13,4.209176,86.464277,125.725718,556.923912,2.033944,355.542786,42.325686,1.590962,2.063338,1.951029,1.943411,2.282106,95.932306,1.955496,0.432098,2081.101058,1.145981,1.805756,7.917752,4.25325,1.145923,0.000325,80.662105,12.011055,2.464259,22461.222876,2.309782,1.520539,1863.364673,1.127526,0.028704,773.420902,7.750297,3605.198169,694.10946,1.145981,30.36849,110.100677,25.568669,203.663888,7.464459,57.86628,135.190993,20.553733,17.189769,32.666156,1,2.427932,0.893876,0.891865,3.053998,0.89183,5.598165,0.893877,56.731811,10543.023252,8.854763,239.441564,8.983882,27.973118,7.425672,89.078224,321.249318,16095.29976,4.209156,0.89183,80.654395,1363.717103,48251.51991,138.297432,0.89183,148.392745,0.813189,124.296565,116.615359,80.046979,4606.842163,489.643075,1031.459129,1283.015634,0.347114,0.954894,431.748168,9798.135249,1728.081901,208.499832,181.064683,15.917438,3.383784,0.693192,1.593084,10.886127,19.583091,4107.939952,61.433162,1749.224572,3051.062274,9.254487,409.115001,39.112242,17.716938,834.228436,21.938209,4.693957,70.621088,15.940666,418.283186,37.255491,9.788167,129.157771,1.680179,0.441214,1.145809,3.825858,3.726901,59.797176,160.29407,4.291296,6900.465721,4.172536,4.676287,118.322837,76.651443,1024.856323,4.299204,9.243026,15.638049,54.556743,10.245365,1.551039,1.513728,9855.434473,670.398684,8.546766,24123.582118,10.026873,590.180287,15.831689,36.603752,10.811011,4.022392,3.388722,2.587797,6.282034,7.759723,35.297386,2638.392314,32.403727,4251.246502,1.145981,37.33597,9559.771316,11.445484,26581.596695,129.998168,2.992168,651.79915,0.073449,0.00089,3.097071,0.820342,651.799564,119.010237,286.954874,15.8967,10315.208986,13.664648,369.41264
378,True,1547510399,True,EUR,2019-01-14,4.214101,86.44615,125.223187,558.036695,2.036322,355.938463,42.426656,1.593596,2.065061,1.953203,1.956184,2.28476,96.280048,1.955957,0.432567,2082.269731,1.147256,1.808058,7.927252,4.243689,1.147199,0.000312,81.345401,12.064529,2.470788,22486.218587,2.312526,1.523338,1864.291345,1.125654,0.028736,772.90301,7.764744,3601.236742,694.072649,1.147256,30.402285,110.711929,25.546985,203.890424,7.464276,57.930742,135.622875,20.545016,17.208713,32.694314,1,2.420936,0.89441,0.891189,3.05743,0.891128,5.621442,0.895132,56.794945,10554.755824,8.865134,239.908444,8.997528,28.016296,7.437145,89.102799,321.736196,16203.844455,4.202915,0.891128,81.564195,1365.2347,48305.21548,138.519803,0.891128,148.908402,0.814094,124.193331,116.779278,80.136178,4611.969426,492.518852,1032.59984,1288.368243,0.347561,0.955985,435.085453,9814.775101,1735.281911,209.08709,182.357045,15.92376,3.387549,0.693964,1.588965,10.922336,19.646187,4130.121438,61.545124,1743.772264,3055.786604,9.268051,409.570357,39.123149,17.730829,835.81011,21.784786,4.701222,70.73971,15.923442,417.600883,37.331897,9.805712,130.191005,1.680723,0.441585,1.147199,3.834646,3.731049,59.852128,160.455479,4.290772,6905.620799,4.17779,4.680462,118.36231,76.889557,1009.585324,4.303128,9.205469,15.653118,54.627778,10.265073,1.552708,1.515412,9923.765371,670.564641,8.556174,24150.427766,10.037689,590.836906,15.924119,36.620381,10.816961,4.015396,3.391632,2.5866,6.265968,7.775929,35.39171,2638.81632,32.159923,4244.675372,1.147256,37.595518,9586.471872,11.458215,26611.177716,129.762678,2.984813,656.047001,0.0733,0.000888,3.100517,0.821205,663.689601,119.716364,287.215848,15.807007,10326.68323,13.623092,369.823737
379,True,1547596799,True,EUR,2019-01-15,4.192678,86.028797,124.646161,555.451149,2.026884,354.164573,42.371977,1.583698,2.054564,1.943274,1.953605,2.274231,95.833736,1.956459,0.430283,2078.533793,1.141424,1.798913,7.896203,4.243704,1.141938,0.000317,81.154548,11.9827,2.464221,22371.917817,2.30174,1.51358,1861.662702,1.127225,0.02859,771.034625,7.717167,3574.655797,687.422479,1.141424,30.247746,110.575489,25.541306,202.853958,7.464235,57.658921,135.224539,20.438915,17.120873,32.542364,1,2.418849,0.890322,0.886784,3.041874,0.886765,5.587254,0.890322,56.557732,10489.690081,8.82972,238.545903,8.953161,27.88518,7.427248,89.378032,323.160082,16114.629374,4.186345,0.886765,81.158123,1358.29501,48059.67309,138.580076,0.886765,148.019808,0.809957,124.011763,116.193092,79.728244,4588.526108,492.667279,1027.334352,1282.276919,0.345829,0.951639,432.417292,9764.885955,1720.704896,208.115548,182.256911,15.683246,3.37033,0.690436,1.580811,10.880517,19.582844,4129.108516,61.537047,1733.994877,3040.926042,9.224707,407.488911,39.057276,17.704692,832.098582,21.658836,4.686118,70.39732,15.677442,415.478149,37.153332,9.747309,129.785646,1.673003,0.439468,1.141938,3.8038,3.835752,59.502434,158.658141,4.292332,6879.021288,4.156038,4.681324,118.405697,76.530792,1011.301999,4.282225,9.217858,15.57531,54.376277,10.235496,1.546746,1.507707,9816.249172,667.16265,8.512767,24027.667575,9.991916,587.833276,15.677477,36.411841,10.767913,3.994985,3.438541,2.574021,6.218025,7.755922,35.20496,2631.32991,32.159635,4217.10915,1.141424,37.461382,9537.742492,11.399975,26475.909169,129.264613,2.958501,655.234779,0.073203,0.000885,3.084757,0.818778,662.599844,119.849469,285.702604,15.677695,10274.188034,13.59554,367.943868
380,True,1547683199,True,EUR,2019-01-16,4.186599,85.823275,124.347124,554.589245,2.022692,353.65117,42.715131,1.589033,2.053295,1.940458,1.958751,2.280964,95.637869,1.955842,0.429739,2074.380965,1.13977,1.796118,7.880197,4.25795,1.139599,0.000315,81.202487,11.94499,2.458028,22339.487316,2.290479,1.511289,1857.824467,1.128452,0.028548,762.506548,7.701403,3553.23223,685.731261,1.13977,30.203899,110.558235,25.535422,202.559547,7.464239,57.564055,135.096665,20.433844,17.09679,32.489151,1,2.412324,0.889032,0.884578,3.037509,0.884568,5.582021,0.889032,56.481268,10485.881561,8.811617,238.040724,8.939157,27.879009,7.42389,89.320908,321.378625,16124.322809,4.203369,0.884568,81.351089,1356.326016,47990.005576,138.527785,0.884568,148.147167,0.80878,124.282206,116.039717,79.612806,4576.175979,491.953197,1025.846191,1276.280289,0.345293,0.949742,430.844331,9746.171317,1723.502544,207.848148,181.851114,15.617269,3.365444,0.689436,1.578573,10.876937,19.583546,4136.224858,61.570933,1738.94621,3029.799645,9.207117,406.897947,39.131778,17.694879,830.310595,21.524381,4.682117,70.340896,15.820012,414.876035,37.105181,9.730852,129.893854,1.682867,0.438817,1.139485,3.796005,3.706703,59.468054,159.431034,4.281637,6887.457403,4.150187,4.687646,118.342018,75.624884,1008.696239,4.275447,9.236295,15.55273,54.263864,10.247841,1.543761,1.505519,9802.019565,666.765459,8.500406,23992.836887,9.972131,586.981554,15.614414,36.073449,10.746204,3.989194,3.375029,2.573201,6.088827,7.742171,35.081771,2627.16967,31.94753,4216.407142,1.13977,37.224699,9529.614605,11.383449,26437.529492,129.155782,2.958065,656.962994,0.0731,0.000881,3.080285,0.818056,663.346409,119.504909,285.341337,15.603787,10259.291595,13.566687,367.410494
381,True,1547769599,True,EUR,2019-01-17,4.18455,84.144915,124.5728,553.439656,2.021699,353.398903,42.932285,1.584448,2.051148,1.939503,1.954083,2.27973,95.590031,1.956253,0.429545,2073.362568,1.13921,1.795059,7.870291,4.27249,1.138925,0.000312,80.934279,11.984441,2.453405,22328.519959,2.295794,1.512991,1856.912801,1.132268,0.028534,763.842118,7.719743,3568.575958,682.819664,1.13921,30.18907,110.44639,25.535409,202.460453,7.464584,57.598831,135.064576,20.379349,17.088461,32.410889,1,2.409547,0.888544,0.877443,3.03013,0.877368,5.604284,0.888544,56.413515,10480.733852,8.804443,237.969281,8.935111,27.853283,7.426174,89.305016,319.56895,16154.000664,4.207275,0.877368,80.929717,1355.66014,47966.445433,137.822166,0.877368,148.230003,0.808385,124.352197,115.976223,79.573034,4573.928773,492.537866,1025.36813,1277.681091,0.345123,0.949196,430.77777,9745.943542,1717.928468,206.815057,206.769118,15.629868,3.363792,0.689097,1.583689,10.875583,19.572794,4112.549496,61.594811,1756.31902,3026.830359,9.202201,406.697943,38.850451,17.680501,829.34541,21.656838,4.684999,70.329151,15.629655,412.966439,37.092495,9.736864,129.28853,1.684653,0.43862,1.139153,3.786713,3.827769,59.762516,158.596559,4.2876,6888.746844,4.147837,4.694112,118.307294,75.62271,1008.201029,4.272837,9.209432,15.543956,54.236086,10.27064,1.54409,1.504778,9797.207847,661.881622,8.496244,23981.057834,9.966381,586.693177,15.630284,36.130624,10.745657,3.987236,3.444687,2.663133,6.103962,7.737687,35.135558,2629.069574,31.933186,4231.311351,1.13921,37.229414,9512.404976,11.377865,26424.550241,129.297187,2.974491,655.410291,0.073306,0.000881,3.078772,0.817391,663.020876,119.759484,285.087111,15.636114,10254.262271,13.554347,367.230117
382,True,1547855999,True,EUR,2019-01-18,4.177162,85.692162,124.192114,552.04381,2.019129,352.790571,42.730426,1.586581,2.047617,1.939056,1.950842,2.277057,95.15821,1.957438,0.428664,2069.792964,1.137249,1.792412,7.860608,4.268152,1.137704,0.000314,80.997136,11.950258,2.442133,22290.078072,2.28661,1.507594,1853.716088,1.132484,0.028485,763.212173,7.709187,3552.196881,680.84252,1.137249,30.137095,104.769099,25.602093,202.112319,7.471616,57.499751,134.684832,20.342017,17.05914,32.377922,1,2.413815,0.875648,0.882756,3.014154,0.883176,5.595708,0.875648,56.317008,10462.690112,8.782182,237.423891,8.919955,27.828922,7.433104,89.276357,318.25954,16184.245691,4.195482,0.883176,81.034714,1354.463418,47883.864545,137.891866,0.883176,148.172595,0.806996,124.841541,115.647276,79.42467,4566.054657,492.774258,1023.1989,1280.319102,0.345099,0.947994,431.931429,9729.164576,1715.544235,206.581694,181.675943,15.751331,3.358001,0.687911,1.581209,10.87783,19.492878,4105.468856,61.536969,1749.089173,2997.720784,9.191136,405.998244,39.033838,17.631612,827.917578,21.701784,4.676941,70.286225,15.751326,412.821735,37.040625,9.7344,129.248763,1.686597,0.43783,1.137533,3.776239,3.821583,59.916001,158.309256,4.292437,6897.585478,4.140767,4.70776,118.535876,75.255288,1006.46526,4.267076,9.180901,15.526902,54.156972,10.266572,1.545184,1.502196,9780.340764,661.879234,8.481645,23939.770856,9.953775,585.683558,15.751318,36.119445,10.73681,3.980371,3.433927,2.572742,6.060972,7.709126,35.10919,2625.002002,31.792973,4220.501603,1.137249,37.192162,9501.714783,11.358278,26379.056425,128.705943,3.008,654.293814,0.074136,0.000888,3.073472,0.816356,660.741978,119.837643,284.710671,15.728566,10236.608716,13.542402,366.597876
383,True,1547942399,True,EUR,2019-01-19,4.177162,85.692162,124.192114,552.04381,2.019129,352.790571,42.730426,1.586581,2.047617,1.936171,1.950842,2.277057,95.15821,1.957438,0.428664,2069.792964,1.137249,1.792351,7.860608,4.268152,1.137647,0.000314,80.997767,11.950258,2.442133,22290.078072,2.28661,1.507594,1853.716088,1.132484,0.028485,763.212173,7.709187,3552.196881,680.84252,1.137249,30.137095,104.769099,25.602093,202.112319,7.471616,57.499751,134.684832,20.342017,17.05914,32.377922,1,2.413815,0.875648,0.882756,3.014154,0.883355,5.595708,0.875648,56.317008,10462.690112,8.782182,237.423891,8.919955,27.828922,7.433104,89.276357,318.25954,16184.245691,4.194379,0.883355,81.034714,1354.463418,47883.864545,137.891866,0.883355,148.172595,0.806996,124.841541,115.647276,79.42467,4566.054657,492.774258,1023.197901,1280.319102,0.345099,0.947994,431.931429,9729.164576,1715.544235,206.581694,181.675943,15.751331,3.358001,0.687911,1.581209,10.87783,19.492878,4105.468856,61.536969,1749.089173,2997.719627,9.191136,405.998244,39.033838,17.631612,827.917578,21.701784,4.676941,70.286225,15.751326,412.821735,37.040625,9.7344,129.248763,1.686597,0.43783,1.137533,3.776239,3.821583,59.916001,158.309256,4.292437,6897.585478,4.140767,4.70776,118.535876,75.255288,1006.46526,4.267076,9.180901,15.526902,54.156972,10.266572,1.545184,1.502196,9780.340764,661.879234,8.481645,23939.770856,9.953775,585.683558,15.751318,36.103146,10.73681,3.980371,3.433927,2.572742,6.060972,7.709126,35.10919,2625.002002,31.792973,4220.501603,1.137249,37.192162,9501.714783,11.358278,26379.056425,128.705524,3.008115,654.293814,0.074136,0.000888,3.073472,0.816285,660.741978,119.837643,284.710671,15.728566,10236.608716,13.542402,366.597876
384,True,1548028799,True,EUR,2019-01-20,4.174391,85.637003,124.124775,551.689522,2.017833,352.564024,42.730843,1.586696,2.046302,1.934917,1.949588,2.275595,95.09711,1.956175,0.428388,2068.464302,1.136519,1.791173,7.855561,4.263881,1.136917,0.00032,80.963292,11.942515,2.440559,22275.769404,2.285142,1.509013,1852.525676,1.13137,0.028467,762.834045,7.704232,3549.916619,680.405403,1.136519,30.117749,104.701774,25.574854,201.981813,7.464882,57.461913,134.597939,20.342536,17.047872,32.356907,1,2.412258,0.875085,0.884326,3.011986,0.883852,5.591653,0.875086,56.280664,10455.973449,8.776539,237.270901,8.915366,27.810638,7.428334,89.219053,317.952902,16110.154658,4.191686,0.883852,80.965522,1353.593947,47853.126014,137.814216,0.883852,148.077144,0.806476,124.638618,115.572576,79.373682,4563.123074,492.45076,1022.91795,1280.618454,0.344876,0.947385,431.652934,9722.918286,1714.441337,206.448439,181.558804,15.741061,3.355845,0.687469,1.579684,10.870779,19.479748,4102.83284,61.496456,1747.965844,3009.860665,9.185231,405.736841,39.005543,17.620848,827.385902,21.711715,4.673929,70.23291,15.740969,412.556534,37.0158,9.730889,129.165133,1.686378,0.437549,1.136803,3.773814,3.818809,59.874071,158.204289,4.289279,6893.157276,4.138054,4.704732,118.458838,75.282898,1005.81918,4.262856,9.175002,15.516898,54.122185,10.260095,1.544071,1.501224,9774.061906,661.453842,8.476141,23924.403201,9.947379,585.307437,15.740409,36.095977,10.729869,3.977816,3.431718,2.57109,6.055831,7.704177,35.082059,2623.309898,31.772546,4217.7922,1.136519,37.177546,9495.614563,11.350981,26362.122919,128.894473,2.958004,653.872782,0.074064,0.000886,3.071499,0.816961,660.317499,119.760659,284.527453,15.722629,10230.032063,13.53363,366.362545
385,True,1548115199,True,EUR,2019-01-21,4.176012,86.214689,124.250188,551.514978,2.030249,352.678262,42.98593,1.588151,2.046965,1.935547,1.95681,2.27673,95.47921,1.955904,0.428595,2041.337206,1.136887,1.791586,7.85981,4.268899,1.137512,0.000321,80.936585,11.973693,2.447774,22282.982509,2.292757,1.511776,1853.12594,1.134047,0.028476,764.223212,7.7289,3554.533621,680.765674,1.136887,30.127502,110.327479,25.589507,202.047268,7.466471,57.623092,134.78936,20.376443,17.05355,32.170491,1,2.412817,0.886783,0.881957,3.012322,0.881938,5.58632,0.886783,56.315732,10373.634067,8.783562,237.905164,8.919616,27.745737,7.427737,89.276288,317.669074,16272.830109,4.20207,0.881938,81.298636,1357.101848,47868.621459,137.802402,0.881938,149.989968,0.806735,124.68811,115.723988,79.328667,4562.326607,492.610037,1023.245908,1288.513824,0.344715,0.947743,430.845971,9738.348341,1715.391692,206.684536,181.617933,15.746041,3.356932,0.687692,1.580163,10.871479,19.479401,4146.056081,61.52548,1750.003514,3015.850308,9.190647,405.86881,38.794555,17.620892,827.642035,21.785249,4.688747,70.265309,15.746291,412.041893,37.040923,9.729822,129.207139,1.689812,0.437679,1.137398,3.784669,3.697327,60.169785,158.993393,4.284699,6920.004783,4.139399,4.71433,118.395688,75.487583,1018.178821,4.264011,9.177974,15.512249,54.164668,10.248683,1.545246,1.501712,9777.227162,661.66785,8.478869,23932.150149,9.952191,585.497074,15.753861,36.163808,10.726585,3.979104,3.373173,2.571922,6.055965,7.708946,35.119586,2628.481983,31.791906,4208.643785,1.136887,37.179411,9493.932761,11.35466,26370.659224,129.328132,2.975756,656.301953,0.074462,0.000888,3.072494,0.817035,656.301758,119.327396,284.61944,15.717234,10233.343831,13.564191,366.481177
386,True,1548201599,True,EUR,2019-01-22,4.174068,85.624693,124.692706,551.326569,2.028512,352.755977,42.622469,1.595616,2.045443,1.934646,1.956811,2.274646,95.373329,1.955784,0.428463,2068.170067,1.136357,1.79095,7.881035,4.335828,1.136528,0.000316,80.978773,11.988216,2.448737,22272.600724,2.284192,1.518003,1850.559573,1.133176,0.028463,765.67001,7.73635,3564.127477,680.144096,1.136357,30.113465,110.757889,25.626215,201.953218,7.466867,57.459882,134.874335,20.353306,17.045665,32.363562,1,2.414734,0.874984,0.877018,3.017003,0.877042,5.590797,0.874984,56.170425,10454.486698,8.775916,237.754366,8.916063,27.806248,7.425075,89.198928,318.213653,16153.317311,4.181737,0.877042,80.954314,1352.265044,47846.319218,137.226786,0.877042,149.863139,0.806359,124.271449,115.676134,79.24887,4563.610269,492.781404,1022.796249,1285.389938,0.344259,0.947063,430.898405,9727.217487,1716.356671,206.998574,182.101185,15.772355,3.355367,0.687371,1.57387,10.864702,19.472666,4102.249572,61.555331,1751.751478,3006.226024,9.184265,405.679436,38.809982,17.625148,826.97193,21.781009,4.69884,70.232587,15.73861,413.065194,37.011467,9.776068,129.363032,1.68324,0.437486,1.1363,3.793727,3.695604,60.18172,158.947914,4.286055,6897.74456,4.137507,4.774858,118.419729,75.580477,1006.812461,4.261908,9.173699,15.510942,54.114483,10.2554,1.545275,1.501011,9749.944785,659.087224,8.47493,23921.000006,9.943921,585.223353,15.783617,36.117408,10.728292,3.988614,3.36998,2.571344,6.06872,7.708763,35.104362,2623.052189,31.611221,4202.492012,1.136357,37.147216,9494.263491,11.34937,26358.372964,129.358887,2.974335,656.28052,0.074093,0.000885,3.071062,0.816744,663.632614,119.76974,284.487059,15.874227,10228.566714,13.596555,366.310431
